"year","incident.date","incident.type","track","division","count"
"673",2013,2013-04-02,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"674",2013,2013-04-13,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"675",2013,2013-04-15,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"676",2013,2013-04-20,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"677",2013,2013-04-25,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"678",2013,2013-04-26,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"679",2013,2013-05-01,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"680",2013,2013-05-02,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"681",2013,2013-05-03,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"682",2013,2013-05-04,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"683",2013,2013-05-06,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"684",2013,2013-05-13,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"685",2013,2013-05-14,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"686",2013,2013-05-17,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"687",2013,2013-05-25,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"688",2013,2013-05-27,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"689",2013,2013-05-27,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"690",2013,2013-06-13,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"691",2013,2013-06-14,"EQUINE DEATH","Buffalo Raceway","Harness",1
"692",2013,2013-06-18,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"693",2013,2013-06-19,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"694",2013,2013-06-20,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"695",2013,2013-06-20,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"696",2013,2013-06-25,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"697",2013,2013-06-26,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"698",2013,2013-06-27,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"699",2013,2013-06-29,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"700",2013,2013-06-29,"EQUINE DEATH","Yonkers Raceway","Harness",1
"701",2013,2013-07-06,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"702",2013,2013-07-13,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"703",2013,2013-07-16,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"704",2013,2013-07-18,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"705",2013,2013-07-22,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"706",2013,2013-08-01,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"707",2013,2013-08-10,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"708",2013,2013-08-10,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"709",2013,2013-08-11,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"710",2013,2013-08-12,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"711",2013,2013-08-12,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"712",2013,2013-08-12,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"713",2013,2013-08-16,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"714",2013,2013-08-16,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"715",2013,2013-08-17,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"716",2013,2013-08-17,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"717",2013,2013-08-23,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"718",2013,2013-08-24,"EQUINE DEATH","Vernon Downs","Harness",1
"719",2013,2013-08-25,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"720",2013,2013-08-25,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"721",2013,2013-08-26,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"722",2013,2013-08-26,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"723",2013,2013-08-26,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"724",2013,2013-08-28,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"725",2013,2013-08-30,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"726",2013,2013-09-01,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"727",2013,2013-09-07,"EQUINE DEATH","Tioga Downs","Harness",1
"728",2013,2013-09-10,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"729",2013,2013-09-12,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"730",2013,2013-09-12,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"731",2013,2013-09-14,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"732",2013,2013-09-14,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"733",2013,2013-09-15,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"734",2013,2013-09-17,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"735",2013,2013-09-18,"EQUINE DEATH","Saratoga Gaming & Raceway","Harness",1
"736",2013,2013-09-19,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"737",2013,2013-09-20,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"738",2013,2013-09-25,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"739",2013,2013-09-27,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"740",2013,2013-09-28,"EQUINE DEATH","Vernon Downs","Harness",1
"741",2013,2013-09-30,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"742",2013,2013-10-02,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"743",2013,2013-10-03,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"744",2013,2013-10-04,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"745",2013,2013-10-08,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"746",2013,2013-10-09,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"747",2013,2013-10-09,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"748",2013,2013-10-09,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"749",2013,2013-10-15,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"750",2013,2013-10-18,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"751",2013,2013-10-26,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"752",2013,2013-10-26,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"753",2013,2013-10-26,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"754",2013,2013-10-26,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"755",2013,2013-10-26,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"756",2013,2013-10-26,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"757",2013,2013-10-28,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"758",2013,2013-10-30,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"759",2013,2013-11-06,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"760",2013,2013-11-07,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"761",2013,2013-11-07,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"762",2013,2013-11-10,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"763",2013,2013-11-12,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"764",2013,2013-11-13,"EQUINE DEATH","Monticello Raceway & Mighty M Gaming","Harness",1
"765",2013,2013-11-16,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"766",2013,2013-11-16,"EQUINE DEATH","Saratoga Gaming & Raceway","Harness",1
"767",2013,2013-11-23,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"768",2013,2013-11-26,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"769",2013,2013-11-30,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"770",2013,2013-11-30,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"771",2013,2013-12-06,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"772",2013,2013-12-10,"EQUINE DEATH","Monticello Raceway & Mighty M Gaming","Harness",1
"773",2013,2013-12-10,"EQUINE DEATH","Monticello Raceway & Mighty M Gaming","Harness",1
"774",2013,2013-12-14,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"775",2013,2013-12-15,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"776",2013,2013-12-18,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"777",2013,2013-12-26,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"778",2013,2013-12-28,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"779",2014,2014-01-02,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"780",2014,2014-01-04,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"781",2014,2014-01-04,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"782",2014,2014-01-13,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"783",2014,2014-01-13,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"784",2014,2014-01-22,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"785",2014,2014-01-26,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"786",2014,2014-01-28,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"787",2014,2014-01-30,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"788",2014,2014-02-01,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"789",2014,2014-02-21,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"790",2014,2014-02-22,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"791",2014,2014-02-22,"EQUINE DEATH","Buffalo Raceway","Harness",1
"792",2014,2014-02-26,"EQUINE DEATH","Buffalo Raceway","Harness",1
"793",2014,2014-03-01,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"794",2014,2014-03-05,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"795",2014,2014-03-12,"EQUINE DEATH","Monticello Raceway & Mighty M Gaming","Harness",1
"796",2014,2014-03-15,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"797",2014,2014-03-15,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"798",2014,2014-03-23,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"799",2014,2014-04-03,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"800",2014,2014-04-10,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"801",2014,2014-04-10,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"802",2014,2014-04-15,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"803",2014,2014-04-18,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"804",2014,2014-04-21,"EQUINE DEATH","Yonkers Raceway","Harness",1
"805",2014,2014-04-25,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"806",2014,2014-05-01,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"807",2014,2014-05-03,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"808",2014,2014-05-05,"EQUINE DEATH","Yonkers Raceway","Harness",1
"809",2014,2014-05-13,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"810",2014,2014-05-18,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"811",2014,2014-05-20,"EQUINE DEATH","Monticello Raceway & Mighty M Gaming","Harness",1
"812",2014,2014-05-21,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"813",2014,2014-05-25,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"814",2014,2014-05-26,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"815",2014,2014-05-29,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"816",2014,2014-05-30,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"817",2014,2014-06-03,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"818",2014,2014-06-04,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"819",2014,2014-06-07,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"820",2014,2014-06-08,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"821",2014,2014-06-08,"EQUINE DEATH","Buffalo Raceway","Harness",1
"822",2014,2014-06-12,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"823",2014,2014-06-14,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"824",2014,2014-06-18,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"825",2014,2014-06-18,"EQUINE DEATH","Monticello Raceway & Mighty M Gaming","Harness",1
"826",2014,2014-06-20,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"827",2014,2014-06-23,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"828",2014,2014-06-25,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"829",2014,2014-06-27,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"830",2014,2014-06-28,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"831",2014,2014-07-04,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"832",2014,2014-07-05,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"833",2014,2014-07-06,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"834",2014,2014-07-10,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"835",2014,2014-07-13,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"836",2014,2014-07-17,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"837",2014,2014-07-20,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"838",2014,2014-07-24,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"839",2014,2014-07-25,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"840",2014,2014-07-26,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"841",2014,2014-07-28,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"842",2014,2014-07-28,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"843",2014,2014-07-29,"EQUINE DEATH","Batavia Downs","Harness",1
"844",2014,2014-07-29,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"845",2014,2014-07-30,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"846",2014,2014-08-02,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"847",2014,2014-08-06,"EQUINE DEATH","Monticello Raceway & Mighty M Gaming","Harness",1
"848",2014,2014-08-08,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"849",2014,2014-08-11,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"850",2014,2014-08-11,"EQUINE DEATH","Tioga Downs","Harness",1
"851",2014,2014-08-16,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"852",2014,2014-08-21,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"853",2014,2014-08-22,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"854",2014,2014-08-23,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"855",2014,2014-08-23,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"856",2014,2014-08-24,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"857",2014,2014-08-25,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"858",2014,2014-08-26,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"859",2014,2014-08-27,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"860",2014,2014-08-29,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"861",2014,2014-09-05,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"862",2014,2014-09-07,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"863",2014,2014-09-07,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"864",2014,2014-09-10,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"865",2014,2014-09-10,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"866",2014,2014-09-13,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"867",2014,2014-09-13,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"868",2014,2014-09-19,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"869",2014,2014-09-25,"EQUINE DEATH","Vernon Downs","Harness",1
"870",2014,2014-10-01,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"871",2014,2014-10-03,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"872",2014,2014-10-08,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"873",2014,2014-10-09,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"874",2014,2014-10-10,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"875",2014,2014-10-13,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"876",2014,2014-10-13,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"877",2014,2014-10-23,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"878",2014,2014-10-23,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"879",2014,2014-10-24,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"880",2014,2014-10-25,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"881",2014,2014-10-31,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"882",2014,2014-10-31,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"883",2014,2014-11-02,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"884",2014,2014-11-03,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"885",2014,2014-11-03,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"886",2014,2014-11-04,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"887",2014,2014-11-07,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"888",2014,2014-11-11,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"889",2014,2014-11-12,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"890",2014,2014-11-16,"EQUINE DEATH","Yonkers Raceway","Harness",1
"891",2014,2014-11-26,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"892",2014,2014-11-27,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"893",2014,2014-11-28,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"894",2014,2014-11-30,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"895",2014,2014-12-03,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
