"year","incident.date","incident.type","track","division","count"
"896",2014,2014-12-03,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"897",2014,2014-12-04,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"898",2014,2014-12-05,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"899",2014,2014-12-05,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"900",2014,2014-12-10,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"901",2014,2014-12-11,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"902",2014,2014-12-15,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"903",2014,2014-12-26,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"904",2014,2014-12-27,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"905",2014,2014-12-31,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"906",2015,2015-01-02,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"907",2015,2015-01-04,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"908",2015,2015-01-07,"EQUINE DEATH","Monticello Raceway & Mighty M Gaming","Harness",1
"909",2015,2015-01-09,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"910",2015,2015-01-09,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"911",2015,2015-01-09,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"912",2015,2015-01-15,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"913",2015,2015-01-16,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"914",2015,2015-01-18,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"915",2015,2015-01-22,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"916",2015,2015-01-26,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"917",2015,2015-03-06,"EQUINE DEATH","Saratoga Gaming & Raceway","Harness",1
"918",2015,2015-03-12,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"919",2015,2015-03-19,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"920",2015,2015-03-29,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"921",2015,2015-04-09,"EQUINE DEATH","Yonkers Raceway","Harness",1
"922",2015,2015-04-09,"EQUINE DEATH","Yonkers Raceway","Harness",1
"923",2015,2015-04-12,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"924",2015,2015-04-12,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"925",2015,2015-04-16,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"926",2015,2015-04-17,"EQUINE DEATH","Buffalo Raceway","Harness",1
"927",2015,2015-04-19,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"928",2015,2015-04-19,"EQUINE DEATH","Saratoga Gaming & Raceway","Harness",1
"929",2015,2015-04-25,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"930",2015,2015-04-26,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"931",2015,2015-04-29,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"932",2015,2015-05-01,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"933",2015,2015-05-05,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"934",2015,2015-05-08,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"935",2015,2015-05-16,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"936",2015,2015-05-16,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"937",2015,2015-05-17,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"938",2015,2015-05-19,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"939",2015,2015-05-19,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"940",2015,2015-05-20,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"941",2015,2015-05-21,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"942",2015,2015-05-24,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"943",2015,2015-05-28,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"944",2015,2015-05-28,"EQUINE DEATH","Monticello Raceway & Mighty M Gaming","Harness",1
"945",2015,2015-05-29,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"946",2015,2015-05-30,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"947",2015,2015-06-02,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"948",2015,2015-06-04,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"949",2015,2015-06-06,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"950",2015,2015-06-08,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"951",2015,2015-06-13,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"952",2015,2015-06-20,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"953",2015,2015-06-22,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"954",2015,2015-06-28,"EQUINE DEATH","Vernon Downs","Harness",1
"955",2015,2015-06-30,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"956",2015,2015-07-06,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"957",2015,2015-07-10,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"958",2015,2015-07-11,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"959",2015,2015-07-11,"EQUINE DEATH","Tioga Downs","Harness",1
"960",2015,2015-07-13,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"961",2015,2015-07-15,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"962",2015,2015-07-16,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"963",2015,2015-07-16,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"964",2015,2015-07-17,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"965",2015,2015-07-18,"EQUINE DEATH","Saratoga Gaming & Raceway","Harness",1
"966",2015,2015-07-20,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"967",2015,2015-07-28,"EQUINE DEATH","Monticello Raceway & Mighty M Gaming","Harness",1
"968",2015,2015-07-28,"EQUINE DEATH","Yonkers Raceway","Harness",1
"969",2015,2015-08-01,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"970",2015,2015-08-01,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"971",2015,2015-08-01,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"972",2015,2015-08-09,"EQUINE DEATH","Batavia Downs","Harness",1
"973",2015,2015-08-14,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"974",2015,2015-08-16,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"975",2015,2015-08-20,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"976",2015,2015-08-21,"EQUINE DEATH","Tioga Downs","Harness",1
"977",2015,2015-08-25,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"978",2015,2015-08-27,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"979",2015,2015-08-30,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"980",2015,2015-08-31,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"981",2015,2015-08-31,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"982",2015,2015-09-19,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"983",2015,2015-09-22,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"984",2015,2015-10-01,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"985",2015,2015-10-02,"EQUINE DEATH","Batavia Downs","Harness",1
"986",2015,2015-10-11,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"987",2015,2015-10-15,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"988",2015,2015-10-16,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"989",2015,2015-10-16,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"990",2015,2015-10-17,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"991",2015,2015-10-19,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"992",2015,2015-10-26,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"993",2015,2015-10-30,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"994",2015,2015-10-30,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"995",2015,2015-11-04,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"996",2015,2015-11-06,"EQUINE DEATH","Batavia Downs","Harness",1
"997",2015,2015-11-06,"EQUINE DEATH","Saratoga Gaming & Raceway","Harness",1
"998",2015,2015-11-15,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"999",2015,2015-11-17,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1000",2015,2015-11-27,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1001",2015,2015-11-28,"EQUINE DEATH","Saratoga Gaming & Raceway","Harness",1
"1002",2015,2015-11-30,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1003",2015,2015-12-01,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1004",2015,2015-12-05,"EQUINE DEATH","Batavia Downs","Harness",1
"1005",2015,2015-12-17,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"1006",2015,2015-12-27,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"1007",2015,2015-12-27,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"1008",2016,2016-01-02,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1009",2016,2016-01-10,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"1010",2016,2016-01-16,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"1011",2016,2016-01-22,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1012",2016,2016-01-22,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1013",2016,2016-01-29,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1014",2016,2016-01-29,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1015",2016,2016-01-30,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1016",2016,2016-02-06,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"1017",2016,2016-02-07,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"1018",2016,2016-02-18,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1019",2016,2016-02-19,"EQUINE DEATH","Buffalo Raceway","Harness",1
"1020",2016,2016-02-21,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"1021",2016,2016-02-24,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1022",2016,2016-03-11,"EQUINE DEATH","Yonkers Raceway","Harness",1
"1023",2016,2016-03-20,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1024",2016,2016-03-31,"EQUINE DEATH","Yonkers Raceway","Harness",1
"1025",2016,2016-04-08,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1026",2016,2016-04-09,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1027",2016,2016-04-09,"EQUINE DEATH","Saratoga Gaming & Raceway","Harness",1
"1028",2016,2016-04-10,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1029",2016,2016-04-12,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1030",2016,2016-04-13,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"1031",2016,2016-04-22,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1032",2016,2016-04-29,"EQUINE DEATH","Saratoga Gaming & Raceway","Harness",1
"1033",2016,2016-05-12,"EQUINE DEATH","Yonkers Raceway","Harness",1
"1034",2016,2016-05-14,"EQUINE DEATH","Buffalo Raceway","Harness",1
"1035",2016,2016-05-15,"EQUINE DEATH","Saratoga Gaming & Raceway","Harness",1
"1036",2016,2016-05-18,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1037",2016,2016-05-20,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1038",2016,2016-05-23,"EQUINE DEATH","Yonkers Raceway","Harness",1
"1039",2016,2016-05-26,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1040",2016,2016-05-27,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1041",2016,2016-05-30,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1042",2016,2016-05-30,"EQUINE DEATH","Yonkers Raceway","Harness",1
"1043",2016,2016-06-01,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1044",2016,2016-06-01,"EQUINE DEATH","Buffalo Raceway","Harness",1
"1045",2016,2016-06-04,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1046",2016,2016-06-04,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1047",2016,2016-06-04,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1048",2016,2016-06-08,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1049",2016,2016-06-10,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1050",2016,2016-06-10,"EQUINE DEATH","Tioga Downs","Harness",1
"1051",2016,2016-06-11,"EQUINE DEATH","Buffalo Raceway","Harness",1
"1052",2016,2016-06-12,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1053",2016,2016-06-12,"EQUINE DEATH","Saratoga Gaming & Raceway","Harness",1
"1054",2016,2016-06-13,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1055",2016,2016-06-17,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1056",2016,2016-06-18,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1057",2016,2016-06-20,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1058",2016,2016-07-05,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1059",2016,2016-07-09,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1060",2016,2016-07-14,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1061",2016,2016-07-14,"EQUINE DEATH","Vernon Downs","Harness",1
"1062",2016,2016-07-16,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1063",2016,2016-07-16,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1064",2016,2016-07-19,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1065",2016,2016-07-23,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1066",2016,2016-07-23,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1067",2016,2016-07-27,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1068",2016,2016-08-01,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1069",2016,2016-08-02,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1070",2016,2016-08-02,"EQUINE DEATH","Yonkers Raceway","Harness",1
"1071",2016,2016-08-03,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1072",2016,2016-08-04,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1073",2016,2016-08-15,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1074",2016,2016-08-19,"EQUINE DEATH","Yonkers Raceway","Harness",1
"1075",2016,2016-08-20,"EQUINE DEATH","Batavia Downs","Harness",1
"1076",2016,2016-08-20,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1077",2016,2016-08-22,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1078",2016,2016-08-24,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1079",2016,2016-08-25,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1080",2016,2016-08-25,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1081",2016,2016-08-28,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1082",2016,2016-09-03,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1083",2016,2016-09-07,"EQUINE DEATH","Batavia Downs","Harness",1
"1084",2016,2016-09-08,"EQUINE DEATH","Yonkers Raceway","Harness",1
"1085",2016,2016-09-09,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"1086",2016,2016-09-09,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1087",2016,2016-09-17,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1088",2016,2016-09-17,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1089",2016,2016-09-17,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1090",2016,2016-09-19,"EQUINE DEATH","Saratoga Gaming & Raceway","Thoroughbred",1
"1091",2016,2016-09-23,"EQUINE DEATH","Saratoga Gaming & Raceway","Harness",1
"1092",2016,2016-09-25,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1093",2016,2016-09-26,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1094",2016,2016-09-27,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1095",2016,2016-09-27,"EQUINE DEATH","Yonkers Raceway","Harness",1
"1096",2016,2016-09-30,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1097",2016,2016-10-02,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1098",2016,2016-10-03,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1099",2016,2016-10-08,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1100",2016,2016-10-11,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1101",2016,2016-10-11,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1102",2016,2016-10-15,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1103",2016,2016-10-17,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1104",2016,2016-10-17,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1105",2016,2016-10-19,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1106",2016,2016-10-19,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1107",2016,2016-10-20,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1108",2016,2016-10-20,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1109",2016,2016-10-21,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1110",2016,2016-11-05,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1111",2016,2016-11-05,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1112",2016,2016-11-12,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1113",2016,2016-11-12,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1114",2016,2016-11-16,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1115",2016,2016-11-18,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"1116",2016,2016-11-19,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"1117",2016,2016-11-25,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
"1118",2016,2016-11-29,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1119",2016,2016-11-30,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1120",2016,2016-11-30,"EQUINE DEATH","Finger Lakes Gaming & Racetrack","Thoroughbred",1
"1121",2016,2016-12-05,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1122",2016,2016-12-10,"EQUINE DEATH","Belmont Park (NYRA)","Thoroughbred",1
"1123",2016,2016-12-31,"EQUINE DEATH","Aqueduct Racetrack (NYRA)","Thoroughbred",1
